Jabatan,Kode Unit,Judul Unit,Elemen Kompetensi,KUK
Teknisi Akuntansi,M.69PTA00.006.1,Menyusun Laporan Keuangan Entitas Tunggal Keseluruhan Skala Usaha,Menyajikan laporan keuangan,laporan perubahan ekuitas disajikan
Teknisi Akuntansi,M.69PTA00.006.1,Menyusun Laporan Keuangan Entitas Tunggal Keseluruhan Skala Usaha,Menyajikan laporan keuangan,laporan arus kas disajikan
Teknisi Akuntansi,M.69PTA00.006.1,Menyusun Laporan Keuangan Entitas Tunggal Keseluruhan Skala Usaha,Menyajikan laporan keuangan,catatan atas laporan keuangan disajikan.
Teknisi Akuntansi,M.69PTA00.016.1,Memberikan Dukungan Penilaian Risiko,Memberikan dukungan teknis administrasi dokumen pra-perikatan,surat perikatan disiapkan sesuai ketentuan
Teknisi Akuntansi,M.69PTA00.016.1,Memberikan Dukungan Penilaian Risiko,Memberikan dukungan teknis administrasi dokumen pra-perikatan,surat tugas disiapkan sesuai ketentuan
Teknisi Akuntansi,M.69PTA00.016.1,Memberikan Dukungan Penilaian Risiko,Memberikan dukungan teknis administrasi dokumen pra-perikatan,pernyataan independensi disiapkan sesuai ketentuan.
Teknisi Akuntansi,M.69PTA00.016.1,Memberikan Dukungan Penilaian Risiko,Melakukan prosedur analitis awal,pemahaman entitas lingkungan termasuk pengendalian internal didokumentasikan
Teknisi Akuntansi,M.69PTA00.016.1,Memberikan Dukungan Penilaian Risiko,Melakukan prosedur analitis awal,prosedur analitis awal disajikan sesuai standar berlaku
Teknisi Akuntansi,M.69PTA00.016.1,Memberikan Dukungan Penilaian Risiko,Melakukan prosedur analitis awal,pekerjaan sendiri pekerjaan orang ditelaah sesuai ketentuan.
Teknisi Akuntansi,M.69PTA00.013.1,Melakukan Pemenuhan Pajak Orang Pribadi,Menyiapkan data perpajakan,dokumen pendukung pajak diidentifikasi
Teknisi Akuntansi,M.69PTA00.013.1,Melakukan Pemenuhan Pajak Orang Pribadi,Menyiapkan data perpajakan,perhitungan pajak terutang dilakukan sesuai regulasi
Teknisi Akuntansi,M.69PTA00.013.1,Melakukan Pemenuhan Pajak Orang Pribadi,Menyiapkan data perpajakan,draft spt disiapkan sesuai ketentuan.
Teknisi Akuntansi,M.69PTA00.018.1,Dukungan Penyusunan Laporan Auditor Independen,Menyiapkan administrasi laporan,draft laporan auditor disiapkan
Teknisi Akuntansi,M.69PTA00.018.1,Dukungan Penyusunan Laporan Auditor Independen,Menyiapkan administrasi laporan,dokumen pendukung opini dikompilasi
Teknisi Akuntansi,M.69PTA00.018.1,Dukungan Penyusunan Laporan Auditor Independen,Menyiapkan administrasi laporan,administrasi finalisasi laporan diselesaikan sesuai prosedur.
Game Designer,J.62GIM00.001.2,Membuat Ide Konsep Game (Game Concept),Menentukan bentuk produk game,visi game diidentifikasi
Game Designer,J.62GIM00.001.2,Membuat Ide Konsep Game (Game Concept),Menentukan bentuk produk game,target audiens ditentukan
Game Designer,J.62GIM00.001.2,Membuat Ide Konsep Game (Game Concept),Menentukan bentuk produk game,platform tujuan ditetapkan
Game Designer,J.62GIM00.001.2,Membuat Ide Konsep Game (Game Concept),Menentukan bentuk produk game,genre mekanisme inti diidentifikasi.
Game Designer,J.62GIM00.011.2,Membuat Desain Teknik Game (Game Technical Design),Menerjemahkan konsep desain teknik game,"bentuk game, fitur mekanika dibuat berdasarkan konsep teknik game"
Game Designer,J.62GIM00.011.2,Membuat Desain Teknik Game (Game Technical Design),Menerjemahkan konsep desain teknik game,desain teknik game dibuat sesuai tujuan konsep teknik game.
Game Designer,J.62GIM00.011.2,Membuat Desain Teknik Game (Game Technical Design),Melakukan uji coba dan pengukuran kesuksesan,desain teknis diuji coba purwarupa produk game sesuai konsep
Game Designer,J.62GIM00.011.2,Membuat Desain Teknik Game (Game Technical Design),Melakukan uji coba dan pengukuran kesuksesan,desain teknik game diukur tingkat kesuksesannya.
Game Designer,J.62GIM00.013.2,Membuat Desain Narasi Game (Game Narrative Design),Membuat komponen desain narasi game,"tujuan pengukuran kesuksesan tema, cerita, setting diidentifikasi"
Game Designer,J.62GIM00.013.2,Membuat Desain Narasi Game (Game Narrative Design),Membuat komponen desain narasi game,"tema, cerita, setting dibuat sinkron konsep narasi game."
Game Artist,J.62GIM00.020.2,Membuat Dokumen Perancangan Artistik (ADD),Menentukan konsep artistik utama,referensi visual dikumpulkan
Game Artist,J.62GIM00.020.2,Membuat Dokumen Perancangan Artistik (ADD),Menentukan konsep artistik utama,gaya visual ditetapkan art style
Game Artist,J.62GIM00.020.2,Membuat Dokumen Perancangan Artistik (ADD),Menentukan konsep artistik utama,palet warna atmosfer lingkungan ditentukan.
Game Artist,J.62GIM00.033.2,Melakukan Integrasi Objek Statis ke Game Engine,Mempersiapkan aset statis,aset statis diperiksa kelengkapannya
Game Artist,J.62GIM00.033.2,Melakukan Integrasi Objek Statis ke Game Engine,Mempersiapkan aset statis,format file dipastikan sesuai kebutuhan engine.
Game Programmer,J.62GIM00.041.1,Menerapkan Standar Kualitas Pemrograman Game,Mengimplementasikan standar kualitas,standar kualitas pemrograman diidentifikasi berdasarkan pedoman
Game Programmer,J.62GIM00.041.1,Menerapkan Standar Kualitas Pemrograman Game,Mengimplementasikan standar kualitas,kode pemrograman dibuat sesuai pedoman implementasi standar.
Game Programmer,J.62GIM00.041.1,Menerapkan Standar Kualitas Pemrograman Game,Mendokumentasikan hasil penerapan standar,kode pemrograman ditinjau berdasarkan pedoman teknis
Game Programmer,J.62GIM00.041.1,Menerapkan Standar Kualitas Pemrograman Game,Mendokumentasikan hasil penerapan standar,hasil tinjauan kode didokumentasikan.
Game Programmer,J.62GIM00.044.1,Mengimplementasikan User Interface,Menyiapkan aset UI,aset visual ui diidentifikasi sesuai gdd
Game Programmer,J.62GIM00.044.1,Mengimplementasikan User Interface,Menyiapkan aset UI,kebutuhan teknis implementasi ui dipetakan.
